PK,TimeStamp,Level,Parent,IsBusiness,Tag,Application,Message,Ticks,DataIn,DataInType,DataOut,DataOutType,TerminalID,TerminalIP,FKUser,ItemID,ItemType,FKExtern,
0,13-01-21 11:58:16,Critical,0,True,"Exception","","",0,"","","
  at System.Threading.Tasks.TaskCompletionSource`1[TResult].SetResult (TResult result) [0x00009] in <7e245310982d494cbecbfaba9a70fd6f>:0 
  at StoreCheck.Pages.NewArticleView.saveToolbarItem_Activated (System.Object sender, System.EventArgs e) [0x001a4] in <ce0687e22dcd4175aaccf4e6dfd148c3>:0 

mscorlib","TXT","","","","","",-1,
0,13-01-21 11:58:25,Log,0,True,"MEM","","75.236.728,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 11:58:27,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 11:58:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:01:51,Log,0,True,"MEM","","83.509.360,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:01:54,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,13-01-21 12:01:55,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,13-01-21 12:01:56,Log,0,True,"MEM","","83.295.480,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:01:57,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,13-01-21 12:01:58,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,13-01-21 12:02:00,Log,0,True,"MEM","","84.031.792,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:02:01,Log,0,True,"MEM","","83.416.192,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:02:03,Log,0,True,"MEM","","83.721.152,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:02:05,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:02:05,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:05:05,Log,0,True,"MEM","","91.621.488,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:05:07,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:05:07,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:07:21,Log,0,True,"MEM","","93.781.176,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:07:23,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,13-01-21 12:07:24,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,13-01-21 12:14:20,Log,0,True,"MEM","","94.603.880,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:15:33,Log,0,True,"MENU Intervention","","validate",0,"","","","","","","","","",-1,
0,13-01-21 12:15:52,Log,0,True,"MEM","","98.186.688,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:15:54,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,13-01-21 12:15:59,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,13-01-21 12:16:01,Log,0,True,"","","SyncDocuments - /Documents/List/13.01.2021 11:31/105 - dwnl 12 items in 0,22582 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:01,Log,0,False,"","","Documents 12 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:19,Log,0,True,"","","SyncInterventions - /Interventions/ListInt/01.01.0001 00:00/105 - dwnl 103 items in 17,628003 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:20,Log,0,False,"","","Interventions 103 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:25,Log,0,True,"","","SyncStores - /Store/List/01.01.0001 00:00 - dwnl 1652 items in 5,093772 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:25,Log,0,False,"","","Stores 1652 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:26,Log,0,True,"","","SyncArticles - /Articles/List/01.01.0001 00:00 - dwnl 875 items in 0,977793 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:27,Log,0,False,"","","Articles 875 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:28,Log,0,True,"","","SyncFamilies - /Familles/List/01.01.0001 00:00 - dwnl 230 items in 0,778417 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:31,Log,0,True,"ws","","Save in 2,890372 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:32,Log,0,False,"","","Families 230 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:33,Log,0,False,"","","Save local data ... 
",0,"","","","","","","","","",-1,
0,13-01-21 12:16:33,Log,0,True,"ws","","Sync in 38,726753 sec",0,"","","","","","","","","",-1,
0,13-01-21 12:16:34,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,13-01-21 12:16:35,Log,0,True,"MEM","","93.302.560,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:17:07,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 12:17:08,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 12:17:11,Log,0,True,"DATA","","SelectedStore PK=2768 (Magasin_CE)",0,"","","","","","","","","",-1,
0,13-01-21 12:17:12,Log,0,True,"DATA","","SelectedIntervention PK=2226 (2226 Inconnu 2768)",0,"","","","","","","","","",-1,
0,13-01-21 12:17:12,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,13-01-21 12:18:07,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,13-01-21 12:18:19,Log,0,True,"","","ctor StoreCheck.Pages.ContactPage",0,"","","","","","","","","",-1,
0,13-01-21 12:19:04,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,13-01-21 12:19:05,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,13-01-21 12:19:07,Log,0,True,"MEM","","95.967.072,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:19:09,Log,0,True,"MEM","","95.101.592,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:19:16,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 12:38:46,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,13-01-21 12:38:47,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 12:38:48,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 12:38:51,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,13-01-21 12:38:55,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,13-01-21 12:38:56,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,13-01-21 12:38:57,Log,0,True,"MEM","","100.597.816,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:38:59,Log,0,True,"MEM","","94.093.536,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:39:01,Log,0,True,"MENU Intervention","","arrived",0,"","","","","","","","","",-1,
0,13-01-21 12:39:04,Log,0,True,"MEM","","94.404.040,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:39:08,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:39:09,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:39:12,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 12:40:19,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,13-01-21 12:48:42,Log,0,True,"MEM","","107.627.176,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:48:44,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:48:44,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:50:10,Log,0,True,"MEM","","113.440.016,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:50:12,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:50:13,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:52:06,Log,0,True,"MEM","","121.209.648,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:52:08,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:52:09,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:53:18,Log,0,True,"MEM","","124.992.072,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:53:20,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:53:21,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:55:37,Log,0,True,"MEM","","133.011.664,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:55:39,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:55:39,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:57:29,Log,0,True,"MEM","","141.208.040,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:57:32,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:57:33,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 12:59:39,Log,0,True,"MEM","","150.372.928,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 12:59:41,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 12:59:42,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:01:30,Log,0,True,"MEM","","159.961.264,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:01:32,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:01:33,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:02:52,Log,0,True,"MEM","","166.166.232,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:02:55,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:02:55,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:04:00,Log,0,True,"MEM","","175.351.416,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:04:02,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:04:03,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:04:29,Log,0,True,"MEM","","184.899.992,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:04:31,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:04:32,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:05:45,Log,0,True,"MEM","","196.033.200,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:05:47,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:05:48,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:08:25,Log,0,True,"MEM","","207.737.496,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:08:26,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:08:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:09:53,Log,0,True,"MEM","","209.200.328,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:09:56,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,13-01-21 13:09:57,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,13-01-21 13:15:33,Log,0,True,"MEM","","209.577.152,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:16:12,Log,0,True,"MENU Intervention","","validate",0,"","","","","","","","","",-1,
0,13-01-21 13:16:17,Log,0,True,"MEM","","213.253.936,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:16:20,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,13-01-21 13:16:25,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,13-01-21 13:16:26,Log,0,True,"","","SyncDocuments - /Documents/List/13.01.2021 12:16/105 - dwnl 12 items in 0,246191 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:26,Log,0,False,"","","Documents 12 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:38,Log,0,True,"","","SyncInterventions - /Interventions/ListInt/01.01.0001 00:00/105 - dwnl 103 items in 12,137868 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:39,Log,0,False,"","","Interventions 103 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:45,Log,0,True,"","","SyncStores - /Store/List/01.01.0001 00:00 - dwnl 1652 items in 5,721027 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:45,Log,0,False,"","","Stores 1652 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:47,Log,0,True,"","","SyncArticles - /Articles/List/01.01.0001 00:00 - dwnl 875 items in 1,479418 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:48,Log,0,False,"","","Articles 875 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:48,Log,0,True,"","","SyncFamilies - /Familles/List/01.01.0001 00:00 - dwnl 230 items in 0,920736 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:52,Log,0,True,"ws","","Save in 2,80921 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:53,Log,0,False,"","","Families 230 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:53,Log,0,False,"","","Save local data ... 
",0,"","","","","","","","","",-1,
0,13-01-21 13:16:54,Log,0,True,"ws","","Sync in 34,19307 sec",0,"","","","","","","","","",-1,
0,13-01-21 13:16:55,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,13-01-21 13:17:16,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:19:48,Log,0,True,"","","----------------------------------------",0,"","","","","","","","","",-1,
0,13-01-21 13:19:50,Log,0,True,"","","13-01-21 13:19:50",0,"","","","","","","","","",-1,
0,13-01-21 13:19:50,Log,0,True,"","","StoreCheck 1.1.0.78",0,"","","","","","","","","",-1,
0,13-01-21 13:19:51,Log,0,True,"","","Unitech - EA502 / Android 7.1.1 ",0,"","","","","","","","","",-1,
0,13-01-21 13:19:52,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,13-01-21 13:19:53,Log,0,True,"MEM","","6.116.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:19:54,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,13-01-21 13:19:55,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,13-01-21 13:19:57,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,13-01-21 13:20:00,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,13-01-21 13:20:00,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,13-01-21 13:20:01,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,13-01-21 13:20:02,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,13-01-21 13:20:03,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,13-01-21 13:20:10,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 13:20:11,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 13:20:20,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:21:45,Log,0,True,"","","ctor _HomePage",0,"","","","","","","","","",-1,
0,13-01-21 13:21:45,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,13-01-21 13:21:50,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 13:21:51,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 13:22:00,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:23:51,Log,0,True,"","","ctor _HomePage",0,"","","","","","","","","",-1,
0,13-01-21 13:23:52,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,13-01-21 13:24:32,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 13:24:32,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 13:24:33,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 13:24:34,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 13:25:25,Log,0,True,"DATA","","SelectedStore PK=1332 (Magasin_CE)",0,"","","","","","","","","",-1,
0,13-01-21 13:25:26,Log,0,True,"DATA","","SelectedIntervention PK=1064 (1064 Inconnu 1332)",0,"","","","","","","","","",-1,
0,13-01-21 13:25:27,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,13-01-21 13:25:40,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:27:35,Log,0,True,"","","ctor _HomePage",0,"","","","","","","","","",-1,
0,13-01-21 13:27:36,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,13-01-21 13:27:44,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,13-01-21 13:27:45,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,13-01-21 13:27:53,Log,0,True,"DATA","","SelectedStore PK=1756 (Magasin_CE)",0,"","","","","","","","","",-1,
0,13-01-21 13:27:54,Log,0,True,"DATA","","SelectedIntervention PK=1480 (1480 Inconnu 1756)",0,"","","","","","","","","",-1,
0,13-01-21 13:27:54,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,13-01-21 13:27:57,Log,0,True,"","","ctor StoreCheck.Pages.ContactPage",0,"","","","","","","","","",-1,
0,13-01-21 13:28:56,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:38:39,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,13-01-21 13:38:42,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,13-01-21 13:38:43,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,13-01-21 13:38:44,Log,0,True,"MEM","","46.393.072,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:38:45,Log,0,True,"MEM","","46.044.368,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:38:47,Log,0,True,"MENU Intervention","","arrived",0,"","","","","","","","","",-1,
0,13-01-21 13:38:50,Log,0,True,"MEM","","46.428.176,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:38:55,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:38:56,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:39:04,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:39:04,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,13-01-21 13:39:05,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,13-01-21 13:40:35,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,13-01-21 13:42:44,Log,0,True,"MEM","","49.887.168,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:42:45,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:42:46,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:42:53,Log,0,True,"MEM","","52.115.224,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:42:55,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:42:56,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:44:03,Log,0,True,"MEM","","55.547.664,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:44:05,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:44:06,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:54:51,Log,0,True,"MEM","","64.412.328,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:54:53,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:54:54,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:55:54,Log,0,True,"MEM","","68.028.832,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:55:55,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:55:56,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:58:02,Log,0,True,"MEM","","72.211.960,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:58:04,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:58:05,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 13:59:30,Log,0,True,"MEM","","77.093.200,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 13:59:32,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 13:59:32,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:00:12,Log,0,True,"MEM","","82.841.232,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:00:14,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:00:15,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:01:54,Log,0,True,"MEM","","88.275.136,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:01:56,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:01:57,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:03:05,Log,0,True,"MEM","","92.821.312,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:03:07,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:03:08,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:09:09,Log,0,True,"MEM","","101.621.672,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:09:14,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:09:15,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:10:25,Log,0,True,"MEM","","106.722.256,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:10:26,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:10:27,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:15:03,Log,0,True,"MEM","","113.295.984,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:15:05,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:15:06,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:18:16,Log,0,True,"MEM","","122.119.528,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:18:22,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:18:23,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:19:13,Log,0,True,"MEM","","128.741.824,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:19:15,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:19:16,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:28:12,Log,0,True,"MEM","","144.298.400,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:28:16,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,13-01-21 14:28:16,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,13-01-21 14:40:27,Log,0,True,"MEM","","154.700.288,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,13-01-21 14:40:29,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,13-01-21 14:40:29,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
